"Codice_Prodotto";"Codice_EAN";"Quantita_Disponibile";"Quantita_in_Arrivo";"Data_Arrivo";"Codice_Fornitore";"Codice_Cliente"
"6219671001";"8806092535909";"20";"0";"";"";""
"6207662138";"8806095596921";"0";"5";"";"";""
"6207662137";"8806095597287";"12";"0";"";"";""
"6207662135";"8806095157504";"0";"5";"";"";""
"6206654113";"8806095673042";"12";"0";"";"";""
"6206654112";"8806095496979";"14";"0";"";"";""
"6206654110";"8806095497594";"2";"0";"";"";""
"6204654142";"8806095534510";"20";"0";"";"";""
"6204654141";"8806095547022";"0";"0";"";"";""
"6204654138";"8806095053653";"3";"0";"";"";""
"6204654137";"8806094969658";"2";"0";"";"";""
"6204654126";"8806094672152";"31";"0";"";"";""
"4804671029";"8806090506741";"0";"0";"";"";""
"3206671035";"8806095460611";"31";"0";"";"";""
"3206671034";"8806095456980";"7";"0";"";"";""
"3206671033";"8806095466569";"4";"0";"";"";""
"3206671032";"00HW-Q800D/ZF";"3";"0";"";"";""
"3202671001";"8806095465173";"1";"0";"";"";""
"2214657080";"8806090833908";"0";"0";"";"";""
"2212657096";"8806090245862";"0";"0";"";"";""
"2212657095";"8806090245824";"0";"0";"";"";""
"2210657254";"2000000286765";"2";"0";"";"";""
"2210657253";"2000000286764";"2";"0";"";"";""
"2210657252";"2000000286763";"0";"0";"";"";""
"2210657251";"2000000286762";"2";"0";"";"";""
"2210657250";"2000000286761";"5";"0";"";"";""
"2210657249";"2000000286760";"2";"0";"";"";""
"2210657248";"2000000286713";"2";"0";"";"";""
"2210657246";"2000000286708";"13";"0";"";"";""
"2210657245";"2000000278839";"0";"0";"";"";""
"2210657244";"2000000278838";"8";"8";"";"";""
"2210657243";"1222200073946";"2";"0";"";"";""
"2210657242";"2000000272936";"13";"0";"";"";""
"2210657241";"2000000243572";"71";"0";"";"";""
"2210657240";"2000000243571";"79";"0";"";"";""
"2210657239";"2000000243570";"0";"0";"";"";""
"2210657238";"2000000243569";"1";"0";"";"";""
"2210657237";"2000000243568";"10";"0";"";"";""
"2210657236";"2000000243567";"19";"0";"";"";""
"2210657235";"2000000243486";"0";"0";"";"";""
"2210657232";"2000000243483";"7";"0";"";"";""
"1740656019";"8806094747089";"0";"0";"";"";""
"1740656016";"8806090757235";"0";"0";"";"";""
"1740656015";"8806090432323";"0";"0";"";"";""
"1740656014";"8806090432316";"0";"0";"";"";""
"1740656013";"8806090432309";"0";"1";"";"";""
"1740656012";"8806090411649";"0";"0";"";"";""
"1740656011";"8806090411632";"0";"4";"";"";""
"1740656010";"8806090180934";"0";"0";"";"";""
"1740656009";"8806090099823";"0";"0";"";"";""
"1740656008";"8806090099816";"0";"0";"";"";""
"1740656007";"8801643935184";"0";"1";"";"";""
"1740656006";"8801643767679";"0";"0";"";"";""
"1740656005";"8801643767655";"0";"1";"";"";""
"1202656154";"8806095506890";"8";"70";"";"";""
"1202656153";"8806095506708";"9";"30";"";"";""
"0914667014";"8806094348507";"0";"0";"";"";""
"0914667011";"8806094301069";"0";"9";"";"";""
"0912667036";"8806094337075";"46";"30";"";"";""
"0910667017";"8806094104714";"7";"24";"";"";""
"0908667017";"8801643757434";"9";"45";"";"";""
"0902667009";"8806092211308";"0";"115";"";"";""
"0520656086";"8806095463759";"28";"0";"";"";""
"0520656085";"8806095501123";"35";"0";"";"";""
"0520656084";"8806095501185";"0";"67";"";"";""
"0520656083";"8806095463773";"0";"40";"";"";""
"0510656359";"8806095536682";"60";"0";"";"";""
"0510656357";"8806094990324";"14";"176";"";"";""
"0510656356";"8806095536729";"25";"10";"";"";""
"0510656349";"8806094768497";"0";"16";"";"";""
"0506656006";"8806095492315";"41";"8";"";"";""
"0506656004";"8806095057903";"7";"80";"";"";""
"0505656045";"8806095506203";"0";"24";"";"";""
"0410656004";"8806092040885";"0";"0";"";"";""
"0212656025";"8806094559149";"111";"33";"";"";""
"0210656016";"8806095589589";"0";"45";"";"";""
"0210656015";"8806095589183";"0";"55";"";"";""
"0208656025";"8806094976328";"0";"120";"";"";""
"0205656130";"8806095539508";"53";"180";"";"";""
"0205656128";"8806095550350";"60";"170";"";"";""
"0205656123";"8806090602801";"0";"0";"";"";""
"0205656122";"8806094597929";"0";"0";"";"";""
"0205656121";"8806094597905";"0";"0";"";"";""
"0205656119";"8806094597813";"0";"0";"";"";""
"0205656118";"8806094597844";"0";"0";"";"";""
"0205656116";"8806094597615";"0";"0";"";"";""
"9033661324";"6976068910176";"0";"0";"";"";""
"9033661323";"6976068910220";"0";"0";"";"";""
"9033661322";"6976068910213";"0";"0";"";"";""
"9033661321";"8806095236117";"0";"0";"";"";""
"9033661320";"8806095542478";"0";"0";"";"";""
"9033661319";"8806094770803";"0";"0";"";"";""
"9033661318";"8806094770643";"0";"0";"";"";""
"9033661317";"8806095546629";"0";"0";"";"";""
"9033661316";"8806095546599";"0";"0";"";"";""
"9033661315";"8806095354668";"0";"0";"";"";""
"9033661314";"8806095354620";"0";"0";"";"";""
"9033661313";"8806095354583";"0";"0";"";"";""
"9033661307";"8806095542508";"0";"0";"";"";""
"9033661306";"8806094919332";"0";"0";"";"";""
"9033661304";"8806095542492";"0";"0";"";"";""
"9033661303";"8806095542485";"0";"0";"";"";""
"9033661302";"8806095542454";"0";"0";"";"";""
"9033661301";"8806095542447";"0";"0";"";"";""
"9033661286";"8806095426907";"0";"0";"";"";""
"9033661285";"8806095426884";"0";"0";"";"";""
"9033661284";"8806095426853";"0";"0";"";"";""
"9033661283";"8806095426792";"0";"0";"";"";""
"9033661282";"8806095365688";"0";"0";"";"";""
"9033661275";"8806094430363";"0";"0";"";"";""
"9033661273";"8806095070964";"0";"0";"";"";""
"9033661265";"8806090267192";"0";"0";"";"";""
"9033661264";"8806094920482";"0";"0";"";"";""
"9033661263";"8806094920451";"0";"0";"";"";""
"9033661262";"8806094919561";"0";"0";"";"";""
"9033661261";"8806094919554";"0";"0";"";"";""
"9033661260";"8806094919530";"0";"0";"";"";""
"9033661259";"8806094919356";"0";"0";"";"";""
"9033661258";"8806094919325";"0";"0";"";"";""
"9033661257";"8806094919318";"0";"0";"";"";""
"9033661256";"8806094919301";"0";"0";"";"";""
"9033661255";"8806094851489";"0";"0";"";"";""
"9033661254";"8806094851472";"0";"0";"";"";""
"9033661239";"8806094330724";"0";"0";"";"";""
"9033661237";"8806094330748";"0";"0";"";"";""
"9033661236";"8806094619096";"0";"0";"";"";""
"2210020145";"2000000286388";"37";"0";"";"";""
"2210020144";"2000000286409";"0";"0";"";"";""
"2210020143";"2000000286410";"2";"0";"";"";""
"2210020142";"2000000286387";"39";"0";"";"";""
"2210020141";"2000000278764";"1";"0";"";"";""
"2210020138";"2000000278756";"1";"0";"";"";""
"1812020099";"8013557519279";"0";"0";"";"";""
"1810020111";"8013557511389";"0";"0";"";"";""
"1810020110";"8013557519224";"0";"0";"";"";""
"1810020108";"8013557519309";"0";"0";"";"";""
"1810020107";"8013557519293";"0";"0";"";"";""
"1810020106";"8013557519286";"0";"0";"";"";""
"1808020018";"8013557510405";"0";"0";"";"";""
"1830020038";"8013557750054";"0";"0";"";"";""
"1830020037";"8013557618927";"0";"0";"";"";""
"1830020032";"8013557800018";"0";"0";"";"";""
"1830020031";"8013557800025";"0";"0";"";"";""
"1830020030";"8013557800032";"0";"0";"";"";""
"1830020026";"8013557619702";"0";"0";"";"";""
"3230475009";"3660216009494";"0";"1";"";"";""
"1412072033";"4211125655129";"0";"5";"";"";""
"1334072022";"4211125103323";"0";"240";"";"";""
"1334072013";"4211125707309";"0";"144";"";"";""
"1840072002";"4211125603182";"59";"0";"";"";""
"1840072001";"4211125606176";"0";"0";"";"";""
"1820072024";"4211125400002";"0";"60";"";"";""
"1820072023";"4211125300364";"0";"60";"";"";""
"1820072019";"4211125431051";"0";"0";"";"";""
"1820072017";"4211125274061";"0";"50";"";"";""
"1820072016";"4211125276881";"0";"0";"";"";""
"1820072015";"4211125319021";"0";"48";"";"";""
"1820072014";"4211125306007";"0";"0";"";"";""
"1820072013";"4211125304065";"0";"0";"";"";""
"1820072009";"4211125531065";"0";"24";"";"";""
"1820072004";"4211125326029";"0";"25";"";"";""
"1816072007";"4211125693015";"0";"0";"";"";""
"1816072006";"4211125693008";"0";"0";"";"";""
"1422072051";"4211125735746";"0";"40";"";"";""
"1422072050";"4211125103316";"0";"500";"";"";""
"1422072048";"4211125735791";"0";"36";"";"";""
"1422072047";"4211125735784";"0";"22";"";"";""
"1422072044";"4211125735821";"0";"14";"";"";""
"1422072043";"4211125735739";"9";"24";"";"";""
"1422072026";"4211125757328";"0";"72";"";"";""
"1422072015";"4211125956059";"0";"0";"";"";""
"1418072004";"4211125100834";"0";"12";"";"";""
"1414072023";"4211125605117";"1";"0";"";"";""
"1414072016";"4211125605513";"6";"0";"";"";""
"1414072014";"4211125662059";"0";"0";"";"";""
"1414072013";"4211125647032";"0";"0";"";"";""
"1412072065";"4211125102272";"0";"48";"";"";""
"1412072064";"4211125604226";"0";"300";"";"";""
"1412072063";"4211125103309";"0";"60";"";"";""
"1412072061";"4211125655112";"1";"0";"";"";""
"1412072060";"4211125658014";"3";"0";"";"";""
"1412072059";"4211125760083";"1";"0";"";"";""
"1412072056";"4211125603748";"6";"180";"";"";""
"1412072047";"4066299604776";"0";"82";"";"";""
"1412072043";"4211125646622";"0";"0";"";"";""
"1412072037";"4211125652043";"0";"8";"";"";""
"2250464010";"4902901903823";"0";"0";"";"";""
"2250464009";"8851492130988";"0";"0";"";"";""
"2212464175";"8851492004135";"0";"0";"";"";""
"2212464144";"8851492423097";"0";"0";"";"";""
"2212464141";"8851492603116";"0";"0";"";"";""
"4275809009";"9120106662221";"5";"0";"";"";""
"4275809007";"9120106661446";"0";"0";"";"";""
"4270809011";"9120106662214";"0";"40";"";"";""
"4270809009";"9120106661439";"0";"0";"";"";""
"4277809024";"9120106662252";"31";"0";"";"";""
"4277809023";"9120106662245";"8";"0";"";"";""
"4277809022";"9120106662238";"2";"0";"";"";""
"4277809021";"9120106661781";"12";"0";"";"";""
"4277809020";"9120106661774";"1";"0";"";"";""
"4277809010";"9120106661491";"2";"0";"";"";""
"4255809007";"9120106662207";"0";"55";"";"";""
"9480334006";"0820650603112";"0";"0";"";"";""
"9480334001";"0820650602986";"0";"0";"";"";""
"9012863009";"2000000265840";"0";"0";"";"";""
"5670688005";"3701169500017";"0";"0";"";"";""
"5670688004";"3701169500383";"0";"0";"";"";""
"5670688002";"8719324556507";"0";"0";"";"";""
"5670688001";"8719324556569";"0";"0";"";"";""
"5640688001";"8720254406503";"0";"0";"";"";""
"5620688030";"8720254405957";"0";"0";"";"";""
"5620688029";"8720254406114";"0";"0";"";"";""
"5620688028";"8720254406107";"0";"0";"";"";""
"1340541168";"5413184104870";"0";"0";"";"";""
"1340541167";"5413184601270";"0";"0";"";"";""
"1340541165";"5413184602499";"0";"0";"";"";""
"1340541163";"5413184001179";"0";"0";"";"";""
"1340541161";"5413184605933";"0";"0";"";"";""
"1340541159";"5413184501037";"0";"0";"";"";""
"1340541152";"5413184400163";"0";"0";"";"";""
"1340541124";"5413184124557";"0";"0";"";"";""
"1340541114";"5413184103361";"0";"0";"";"";""
"1340541106";"5413184101978";"0";"0";"";"";""
"1340541098";"5413184200725";"0";"0";"";"";""
"1340541093";"5413184200565";"0";"0";"";"";""
"1340541091";"5413184200541";"0";"0";"";"";""
"1340541084";"5413184104146";"0";"0";"";"";""
"1340541079";"5413184102470";"0";"0";"";"";""
"1340541063";"5413184401801";"0";"0";"";"";""
"1340541060";"5413184160227";"0";"0";"";"";""
"1340541053";"5413184690045";"0";"0";"";"";""
"1340541044";"5413184690021";"0";"0";"";"";""
"1332541005";"5413184160340";"0";"0";"";"";""
"1322541015";"5413184101848";"0";"0";"";"";""
"1322541014";"5413184101862";"0";"0";"";"";""
"1322541004";"5413184123277";"0";"0";"";"";""
"1322541002";"5413184123192";"0";"0";"";"";""
"1322541001";"5413184123239";"0";"0";"";"";""
"1316541023";"8003437239694";"0";"0";"";"";""
"1316541022";"8003437239854";"0";"0";"";"";""
"1316541021";"8003437239632";"0";"0";"";"";""
"1314541032";"5413184400453";"0";"0";"";"";""
"1314541015";"5413184170288";"0";"0";"";"";""
"1314541008";"5413184160654";"0";"0";"";"";""
"1314541004";"5413184170202";"0";"0";"";"";""
"1314541003";"5413184170264";"0";"0";"";"";""
"1314541002";"5413184170189";"0";"0";"";"";""
"1314541001";"5413184170226";"0";"0";"";"";""
"1304541005";"5413184151096";"0";"0";"";"";""
"1304541004";"5413184151058";"0";"0";"";"";""
"1304541001";"5413184151010";"0";"0";"";"";""
"9480984159";"6941565979636";"0";"0";"";"";""
"9480984156";"6941565952202";"0";"0";"";"";""
"9480984155";"6941565952219";"0";"0";"";"";""
"9480984154";"6941565946621";"0";"0";"";"";""
"9480984153";"6941565928641";"0";"0";"";"";""
"9480984151";"6941565947673";"0";"0";"";"";""
"9480984148";"6941565969040";"1";"0";"";"";""
"9480984147";"6941565969019";"2";"0";"";"";""
"9480984143";"6941565931696";"0";"0";"";"";""
"9480984142";"6941565930774";"0";"0";"";"";""
"9480984141";"6941565906519";"0";"0";"";"";""
"9480984107";"6958265162909";"0";"0";"";"";""
"9480984038";"6958265149313";"0";"0";"";"";""
"9480984037";"6958265149306";"0";"0";"";"";""
"9480984036";"6958265149290";"0";"0";"";"";""
"9480984035";"6958265149283";"0";"0";"";"";""
"9480984034";"6958265149276";"0";"0";"";"";""
"9480984033";"6958265148460";"0";"0";"";"";""
"9480984032";"6958265148453";"0";"0";"";"";""
"9480984031";"6958265148446";"0";"0";"";"";""
"9480984030";"6958265148439";"0";"0";"";"";""
"9480984029";"6958265146176";"0";"0";"";"";""
"9480984026";"6958265144462";"0";"0";"";"";""
"9480984025";"6958265144851";"0";"0";"";"";""
"9050984014";"6941565939012";"0";"0";"";"";""
"9050984013";"6941565939005";"0";"0";"";"";""
"9050984012";"6941565917690";"0";"0";"";"";""
"5416984002";"6941565922588";"0";"0";"";"";""
"5416984001";"6941565903020";"0";"0";"";"";""
"5220984013";"6941565984012";"0";"0";"";"";""
"5220984011";"6941565945013";"0";"0";"";"";""
"5220984010";"6941565965387";"0";"0";"";"";""
"5202984012";"6941565981059";"0";"0";"";"";""
"5202984011";"6941565981066";"0";"0";"";"";""
"5202984010";"6941565969903";"0";"0";"";"";""
"5202984009";"6941565965073";"0";"0";"";"";""
"5202984008";"6941565965080";"0";"0";"";"";""
"5202984005";"6941565920362";"0";"0";"";"";""
"5202984004";"6941565922281";"0";"0";"";"";""
"5202984002";"6958265186899";"0";"0";"";"";""
"4850984002";"6941565919847";"0";"0";"";"";""
"9480984166";"6941565980397";"11";"0";"";"";""
"9480984165";"6941565980359";"6";"0";"";"";""
"9480984164";"6941565988294";"7";"0";"";"";""
"9480984163";"6941565988362";"8";"0";"";"";""
"9480984160";"6941565979650";"0";"0";"";"";""
"9602146217";"5000394203921";"0";"100";"";"";""
"9602146119";"5000394023116";"0";"0";"";"";""
"9602146034";"5000394938915";"0";"10";"";"";""
"9430961016";"5397001830077";"0";"0";"";"";""
"9430961009";"5397001820092";"0";"0";"";"";""
"9430961007";"5397001820078";"0";"0";"";"";""
"1740331008";"6943757619344";"0";"34";"";"";""
"1740331007";"6943757619368";"0";"29";"";"";""
"1740331001";"6970135032143";"0";"50";"";"";""
"1703331008";"6943757617982";"0";"0";"";"";""
"1703331007";"6970135033072";"0";"10";"";"";""
"1703331006";"6970135032563";"0";"20";"";"";""
"1703331005";"6970135030460";"0";"10";"";"";""
"9036222056";"7350088305096";"9";"0";"";"";""
"3806222007";"7350088303856";"0";"0";"";"";""
"3806222004";"7350088303825";"1";"0";"";"";""
"3806222003";"7350088304204";"0";"0";"";"";""
"3806222001";"7350088304075";"0";"0";"";"";""
"9036222055";"7350088305089";"13";"0";"";"";""
"9036222054";"7350088305065";"180";"0";"";"";""
"9036222050";"7350088304884";"0";"0";"";"";""
"9036222047";"7350088304907";"0";"0";"";"";""
"9036222046";"7350088304891";"0";"0";"";"";""
"9036222029";"7350088304181";"0";"0";"";"";""
"9036222028";"7350088304174";"0";"0";"";"";""
"9036222027";"7350088304099";"83";"0";"";"";""
"9036222026";"7350088304082";"100";"0";"";"";""
"9036222007";"0610370057803";"0";"0";"";"";""
"9036222006";"0610370057780";"0";"0";"";"";""
"9036222005";"0610370057773";"0";"0";"";"";""
"9036222004";"0610370057735";"7";"2";"";"";""
"3417222013";"7350088305041";"4";"0";"";"";""
"3417222012";"7350088304952";"4";"0";"";"";""
"3417222009";"7350088304938";"43";"100";"";"";""
"3417222008";"7350088304945";"0";"0";"";"";""
"3802222011";"7350088305201";"20";"0";"";"";""
"3802222010";"7350088305027";"0";"0";"";"";""
"3802222009";"7350088305010";"13";"0";"";"";""
"3802222007";"7350088304969";"20";"0";"";"";""
"3802222001";"0610370057704";"9";"0";"";"";""
"1350499006";"0077924059193";"3";"0";"";"";""
"1350499005";"0077924031847";"21";"0";"";"";""
"1350499003";"0077924059247";"3";"0";"";"";""
"1312499258";"0077924159534";"0";"0";"";"";""
"1312499257";"0077924076787";"0";"0";"";"";""
"1312499253";"0077924059216";"2";"0";"";"";""
"1312499250";"0077924059230";"1";"0";"";"";""
"1312499244";"0077924051357";"17";"0";"";"";""
"1312499242";"9788827601976";"2";"0";"";"";""
"1312499241";"0077924159701";"3";"0";"";"";""
"1312499238";"0077924128769";"3";"0";"";"";""
"1312499236";"0077924147586";"0";"0";"";"";""
"1312499207";"0077924060823";"0";"0";"";"";""
"1312499202";"0077924010835";"4";"0";"";"";""
"1312499184";"0077924031854";"0";"0";"";"";""
"1312499183";"9782953112719";"0";"0";"";"";""
"1312499179";"0077924002328";"0";"0";"";"";""
"1312499157";"0077924041068";"24";"0";"";"";""
"1312499118";"0077924012006";"5";"0";"";"";""
"1312499110";"0077924011139";"4";"0";"";"";""
"1312499058";"0077924031977";"0";"0";"";"";""
"4804110086";"8032715655222";"0";"0";"";"";""
"4804110085";"8032715655215";"0";"0";"";"";""
"4804110084";"8032715655208";"0";"0";"";"";""
"4804110071";"8032715656427";"0";"0";"";"";""
"4804110049";"8032715651545";"0";"0";"";"";""
"4804110259";"2000000276642";"0";"0";"";"";""
"4804110111";"8032715659190";"0";"0";"";"";""
"4804110110";"8032715659183";"0";"0";"";"";""
"4804110109";"8032715659176";"0";"0";"";"";""
"4804110108";"8032715659169";"0";"0";"";"";""
"4804110091";"8032715657387";"0";"0";"";"";""
"6237229040";"0681495009589";"14";"0";"";"";""
"6237229039";"0681495009145";"9";"0";"";"";""
"6237229038";"0681495009091";"13";"0";"";"";""
"6237229037";"0681495009107";"13";"0";"";"";""
"6237229036";"0681495009114";"9";"0";"";"";""
"6237229035";"0681495009121";"7";"0";"";"";""
"6237229032";"0681495009138";"8";"0";"";"";""
"6237229031";"0681495009596";"14";"0";"";"";""
"6237229030";"0681495009534";"10";"0";"";"";""
"6237229029";"0681495009497";"11";"0";"";"";""
"6237229028";"0681495009503";"11";"0";"";"";""
"6237229027";"0681495009510";"9";"0";"";"";""
"6237229026";"0681495009527";"17";"0";"";"";""
"6237229025";"0681495008612";"3";"0";"";"";""
"6237229024";"0681495008599";"1";"0";"";"";""
"6237229022";"0681495008582";"1";"0";"";"";""
"6235229035";"0681495009473";"0";"25";"";"";""
"6235229032";"0681495008704";"4";"0";"";"";""
"6802914085";"0617885000218";"0";"0";"";"";""
"6802914084";"8022804956828";"0";"0";"";"";""
"6802914083";"8022804904294";"0";"0";"";"";""
"6802914078";"8022804905284";"0";"0";"";"";""
"5670914008";"8022804106094";"0";"0";"";"";""
"5670914007";"8022804106018";"0";"0";"";"";""
"5670914006";"8022804106087";"0";"0";"";"";""
"5670914005";"8022804106056";"0";"0";"";"";""
"5670914004";"8022804106049";"0";"0";"";"";""
"5670914003";"8022804106063";"0";"0";"";"";""
"5670914002";"8022804106025";"0";"0";"";"";""
"5670914001";"8022804106100";"0";"0";"";"";""
"3416914001";"8022804276117";"0";"0";"";"";""
"3230914007";"8022804331762";"0";"0";"";"";""
"3230914006";"8022804331731";"0";"0";"";"";""
"3230914005";"8022804331724";"0";"0";"";"";""
"3230914004";"8022804331793";"0";"0";"";"";""
"3230914003";"8022804331748";"0";"0";"";"";""
"3230914002";"8022804331779";"0";"0";"";"";""
"3230914001";"8022804331786";"0";"0";"";"";""
"3802914001";"8022804335722";"0";"0";"";"";""
"4450914002";"8022804227119";"0";"0";"";"";""
"4450914001";"8022804227126";"0";"0";"";"";""
"3810914005";"8022804331021";"0";"0";"";"";""
"3810914004";"8022804331007";"0";"0";"";"";""
"3806914001";"8022804335630";"0";"0";"";"";""
"9050914001";"8022804745002";"17";"0";"";"";""
"6802914093";"8022804956774";"0";"60";"";"";""
"6802914092";"8022804956767";"0";"60";"";"";""
"6802914091";"8022804956491";"0";"0";"";"";""
"6802914090";"8022804956415";"0";"0";"";"";""
"1704048042";"5035048798386";"0";"10";"";"";""
